id,uf,idade,sexo,cor_raca,escolaridade,contra_aborto,votou_bolsonato_1t_2018
R_1GTbPRbpJ1mmMvJ,SP,35 a 44 anos,Homem,Outras,Superior,0,0
R_1dFcu9zUuVFenHL,MG,25 a 34 anos,Mulher,Parda,Superior,0,1
R_6yxIEJMDFDrdKet,SP,25 a 34 anos,Homem,Branca,Superior,0,0
R_3dJMueehQUOsqhC,SP,45 a 59 anos,Mulher,Parda,Superior,0,0
R_DAHfTX3pnq1k3IZ,RS,45 a 59 anos,Homem,Branca,Médio,0,0
R_xGCxyo5CqLbj62l,SP,35 a 44 anos,Homem,Branca,Superior,0,0
R_1NsRSiSGuRyBsTJ,BA,45 a 59 anos,Mulher,Branca,Superior,1,0
R_2wREV9K6ZkoT3eG,SP,25 a 34 anos,Homem,Branca,Superior,0,0
R_1NtqVMX7VStNQqh,PE,25 a 34 anos,Homem,Parda,Superior,0,1
R_3jeTPajnZ9gEebq,GO,60 anos ou mais,Mulher,Branca,Superior,0,0
R_1GK7WKUAhHMQ5JO,RS,25 a 34 anos,Homem,Branca,Médio,0,0
R_1ieuMZvI01HFk52,SP,45 a 59 anos,Mulher,Branca,Fundamental,0,0
R_10PjcE7xTSxzBvN,MG,60 anos ou mais,Homem,Branca,Médio,1,1
R_1EWmMmWoCEUCNIo,PR,45 a 59 anos,Mulher,Parda,Superior,0,0
R_3D13cHYF2P7X914,SP,45 a 59 anos,Mulher,Branca,Fundamental,1,1
R_eLO7L0xtQ9TJkrv,BA,60 anos ou mais,Homem,Parda,Superior,0,1
R_3Ibxhl0JNRqNoEp,MG,25 a 34 anos,Homem,Parda,Médio,1,1
R_2COfU56jUcELz0H,SP,35 a 44 anos,Homem,Outras,Superior,1,0
R_1P2c9Gav9fWNncM,ES,25 a 34 anos,Homem,Preta,Superior,1,1
R_AaKcWOxqbdYQcJb,SP,18 a 24 anos,Mulher,Branca,Médio,0,0
R_3qdpxAf13GlfgC8,SP,60 anos ou mais,Homem,Branca,Superior,1,1
R_1gnmNNLhfjagjZF,SP,45 a 59 anos,Mulher,Branca,Médio,0,1
R_8IkKw5TGwPidFmh,RS,45 a 59 anos,Homem,Branca,Médio,0,0
R_3jTo0Q0EASCO4lC,RS,45 a 59 anos,Homem,Branca,Superior,1,1
R_30oeOoMwVyO2YBZ,SC,45 a 59 anos,Homem,Preta,Superior,0,0
R_3nH6WZ6Wr2nycvk,SP,45 a 59 anos,Homem,Parda,Superior,0,1
R_RJimt2uZBqqHm5b,SP,45 a 59 anos,Mulher,Branca,Superior,0,0
R_3RxfdO4ODtSCUmy,SP,45 a 59 anos,Homem,Branca,Médio,1,0
R_xt4WljqcYKpHMSl,RS,45 a 59 anos,Mulher,Branca,Superior,0,1
R_sYfJtMZ6I8BHHIl,BA,25 a 34 anos,Mulher,Branca,Médio,0,0
R_3NWZjZ8WCEdqxq4,BA,25 a 34 anos,Mulher,Outras,Superior,0,0
R_1rIVXHNwohItzxi,SP,45 a 59 anos,Mulher,Branca,Médio,1,0
R_cuVBAd58JaxoJi1,RS,18 a 24 anos,Mulher,Branca,Superior,0,0
R_eVCwTljzEmJdyvL,GO,35 a 44 anos,Homem,Parda,Superior,0,0
R_28SOLyyH8af4I2E,RS,45 a 59 anos,Homem,Branca,Superior,0,0
R_2wRomDYzmKYPRf2,SP,25 a 34 anos,Homem,Branca,Superior,0,0
R_3EXAIVUNZgJQQ7I,ES,25 a 34 anos,Homem,Parda,Superior,0,0
R_2yjyxeoUVEGllVa,SP,45 a 59 anos,Mulher,Branca,Médio,0,0
R_2rAcSuJIzW0193e,PE,25 a 34 anos,Homem,Preta,Superior,0,0
R_2aDXmbmfvpyGrj3,RJ,45 a 59 anos,Mulher,Preta,Superior,0,0
R_xhCmVFzlsja12Uh,PR,45 a 59 anos,Homem,Branca,Médio,1,0
R_1rPLvU7IQWSZrCx,PE,25 a 34 anos,Homem,Outras,Superior,0,0
R_2wNoOFeZPuU8syO,DF,45 a 59 anos,Mulher,Parda,Superior,0,0
R_1gUcCtXJkJ81PuS,SP,35 a 44 anos,Homem,Parda,Médio,0,1
R_spRGsljSZUBquFX,ES,35 a 44 anos,Homem,Branca,Superior,0,0
R_2OHcmRyJ1iBBGkr,PE,60 anos ou mais,Mulher,Branca,Superior,0,1
R_3Ja2uOaFbsTYP2U,SP,35 a 44 anos,Homem,Parda,Médio,0,0
R_2v6bjJQxCpQ0j29,SP,35 a 44 anos,Mulher,Parda,Médio,1,0
R_2dHlTr3CldnhDr9,SP,45 a 59 anos,Homem,Branca,Superior,0,0
R_1IJVBXuM5YDvFVd,PA,45 a 59 anos,Homem,Outras,Superior,0,0
R_Oerk7njXfpEwRkl,MG,45 a 59 anos,Mulher,Branca,Fundamental,1,0
R_uqpGQcMrxcwE4hP,MG,45 a 59 anos,Homem,Branca,Superior,1,1
R_2f33CuJwkVB0xei,SP,45 a 59 anos,Mulher,Branca,Superior,0,0
R_1MSNoTSSvPKM21R,PA,45 a 59 anos,Homem,Branca,Superior,0,1
R_3RwMRbpJOMpuXug,SP,25 a 34 anos,Homem,Branca,Médio,1,0
R_3psXCT3oDa7uNmi,BA,35 a 44 anos,Homem,Parda,Médio,0,0
R_2CjLWofMnghc9XQ,RJ,35 a 44 anos,Homem,Branca,Médio,0,1
R_6KYPZ2CTETf6qvn,SE,45 a 59 anos,Homem,Branca,Médio,0,0
R_3eeeD0Y5B1I9Jrb,SP,45 a 59 anos,Homem,Branca,Superior,0,1
R_1n6euJFW3UX13Yu,PI,35 a 44 anos,Homem,Parda,Médio,0,1
R_1F2hU7A7IyeXksJ,RJ,45 a 59 anos,Homem,Branca,Superior,0,0
R_oZ90u0MhCFyFY77,BA,45 a 59 anos,Homem,Preta,Médio,0,0
R_2eRmZyElRltSMtk,RS,25 a 34 anos,Homem,Parda,Médio,0,0
R_3Djuz9zRNrcJiEE,GO,25 a 34 anos,Homem,Branca,Médio,1,1
R_1qUJmdfspnBkP4J,SP,60 anos ou mais,Homem,Branca,Médio,0,0
R_2c7ScrIQt6frQFb,RJ,25 a 34 anos,Homem,Parda,Médio,1,0
R_Rf9FU7uKZ2vjvY5,RN,25 a 34 anos,Homem,Preta,Superior,0,0
R_3RkGI7lLmnwp99t,AM,35 a 44 anos,Homem,Parda,Superior,1,1
R_1dsJfRRC8NTK4Y5,MS,45 a 59 anos,Homem,Branca,Fundamental,1,1
R_BVChHHcE4GxT2lH,SP,60 anos ou mais,Homem,Branca,Superior,0,0
R_w03J4oZjE35RaTv,PR,45 a 59 anos,Homem,Parda,Médio,1,1
R_28AqGzEX4jX3SMb,RS,45 a 59 anos,Homem,Branca,Superior,1,1
R_OlMwBifW5PocZyN,SC,35 a 44 anos,Homem,Branca,Superior,0,1
R_3iJ4tfdKaCjPRxO,PE,45 a 59 anos,Homem,Parda,Superior,0,1
R_80oKHy5hSanH6XD,SP,45 a 59 anos,Homem,Parda,Superior,0,1
R_3Q0r4qj5ZlXSeQW,ES,35 a 44 anos,Homem,Parda,Superior,0,0
R_r7QYSLb6coumech,PE,25 a 34 anos,Homem,Parda,Médio,1,1
R_2B4YVRJAVi3JF2W,MS,35 a 44 anos,Homem,Branca,Superior,0,0
R_27qxz23mCDjPYXr,RN,35 a 44 anos,Homem,Parda,Superior,1,1
R_DjVRqYcBZfkmiYx,GO,25 a 34 anos,Homem,Branca,Superior,0,0
R_1LSzXQtRWzNoW14,SP,25 a 34 anos,Homem,Outras,Médio,1,1
R_CjoqTWFxb99JNq9,CE,35 a 44 anos,Homem,Preta,Superior,0,1
R_1d473jW0QVmHkzS,SP,35 a 44 anos,Homem,Branca,Superior,1,0
R_3h6lhUXDwy88BPU,MG,45 a 59 anos,Homem,Branca,Médio,0,0
R_1GIyXBfjfhzdMvO,RJ,18 a 24 anos,Homem,Parda,Fundamental,0,1
R_1l6tLMVcZSd5fUC,SP,45 a 59 anos,Homem,Branca,Médio,1,1
R_1PYpUYCKt995y2q,BA,45 a 59 anos,Homem,Parda,Médio,1,0
R_2tApJBUt24DBKcd,SP,45 a 59 anos,Homem,Branca,Médio,0,0
R_29lSwpwrdMoDnfA,CE,45 a 59 anos,Homem,Parda,Superior,0,0
R_2DXDFSGvXf9QRlG,SP,60 anos ou mais,Homem,Branca,Superior,1,1
R_XBUvjoMKH1vgNmV,RJ,25 a 34 anos,Homem,Preta,Superior,0,0
R_er2Y6scDpUGlrOx,PR,45 a 59 anos,Homem,Branca,Superior,0,0
R_3qHye1cQjGQWMOZ,SP,45 a 59 anos,Homem,Branca,Superior,1,1
R_2UeYO5BnvFKS1Kd,SC,45 a 59 anos,Homem,Branca,Superior,0,1
R_1l6Hzs8gzuB157R,CE,35 a 44 anos,Homem,Parda,Superior,0,0
R_1kLXYaot0POtqIK,AM,35 a 44 anos,Homem,Parda,Superior,0,0
R_V4rhxYSj2OL10E9,BA,45 a 59 anos,Homem,Parda,Superior,0,0
R_3fT5z04jh6ZNVtG,PI,35 a 44 anos,Homem,Parda,Superior,0,1
R_29amtSehgvdaHIW,SP,35 a 44 anos,Homem,Parda,Superior,1,0
R_1H1zOnj7Uan2chI,RJ,60 anos ou mais,Homem,Branca,Superior,0,1
R_3L0diy0M80PQNFi,SP,25 a 34 anos,Homem,Parda,Superior,0,1
R_3iWrrmB3QYsj6nL,SP,45 a 59 anos,Homem,Branca,Superior,0,1
R_2YkNCvyCA5blkCd,RJ,35 a 44 anos,Homem,Branca,Superior,0,0
R_1PSG4ecyXtcYRDm,PB,45 a 59 anos,Homem,Parda,Superior,0,0
R_2uDJHFKjmRDr7eS,SP,35 a 44 anos,Homem,Branca,Superior,0,0
R_2UcpiHBRlhoFpDW,SP,60 anos ou mais,Homem,Branca,Médio,0,0
R_1ONrmilXdGiVpmu,GO,35 a 44 anos,Homem,Parda,Fundamental,1,0
R_1dHypSNCyYyjjM9,BA,35 a 44 anos,Homem,Preta,Superior,0,0
R_3snYiou1Q0FHRp4,SP,60 anos ou mais,Homem,Branca,Médio,1,0
R_oYync5twsD5rOFj,AM,35 a 44 anos,Homem,Parda,Superior,0,0
R_sTBJvxELzG1JsGt,MA,35 a 44 anos,Homem,Parda,Superior,0,0
R_3GCgV9hkhWM0fy5,BA,60 anos ou mais,Homem,Parda,Superior,0,0
R_30oyIK533JxJfmW,SP,25 a 34 anos,Homem,Branca,Superior,0,0
R_AMMmHxBsAUZ5fLr,AL,25 a 34 anos,Homem,Branca,Fundamental,1,0
R_1l6kYQN04Vf3cD2,PR,25 a 34 anos,Homem,Outras,Superior,0,0
R_29igbkNMqKjgvBf,RJ,45 a 59 anos,Homem,Branca,Superior,0,0
R_2pW4Jlc0xpZL5fC,ES,25 a 34 anos,Homem,Branca,Superior,0,0
R_1flPx2ZzI06FOTu,SP,35 a 44 anos,Homem,Parda,Médio,0,0
R_1eKtTTgjyBHRwyM,RS,25 a 34 anos,Homem,Branca,Fundamental,1,1
R_1H1Yjr3RdsLzyw4,SP,35 a 44 anos,Homem,Parda,Médio,0,1
R_1LbozPjWPzHEGl8,SP,25 a 34 anos,Homem,Parda,Superior,0,0
R_295HBjBndB2yjBA,DF,35 a 44 anos,Homem,Branca,Superior,0,0
R_3oTxfYP34gt92aX,SP,45 a 59 anos,Homem,Parda,Superior,0,0
R_29sHN3bELU1DAI0,RJ,60 anos ou mais,Homem,Parda,Médio,1,0
R_XH7BSfMshmie4pj,SP,35 a 44 anos,Homem,Parda,Superior,1,0
R_3RanRPvm7iGZEOC,RN,18 a 24 anos,Mulher,Branca,Superior,0,0
R_2R1RvTKwCyAXmVP,MG,25 a 34 anos,Homem,Preta,Superior,0,0
R_2EgCsLnNxArccJ8,SP,45 a 59 anos,Homem,Branca,Superior,0,1
R_2PdLrH1UADY10dk,RJ,60 anos ou mais,Homem,Branca,Superior,0,0
R_3J4WPGsQIEL7Scu,SP,35 a 44 anos,Homem,Branca,Superior,0,1
R_1QKrEARZFwXu6Gk,SP,45 a 59 anos,Homem,Branca,Superior,1,0
R_yL9Nn5DG9nu6P6h,RS,45 a 59 anos,Homem,Branca,Superior,0,0
R_pDY8tveBRD5W4gh,AM,35 a 44 anos,Homem,Parda,Superior,1,1
R_27qXtvcBXmlqHz4,AM,35 a 44 anos,Homem,Parda,Superior,1,0
R_AL4JbKAg6L0fkop,SC,35 a 44 anos,Homem,Branca,Superior,0,1
R_2tfkth0RNtVPofF,SP,35 a 44 anos,Homem,Preta,Superior,0,1
R_egPxja8jtAjVnTb,RJ,18 a 24 anos,Homem,Preta,Médio,0,0
R_XA5SuCf0ozGqHOF,MG,25 a 34 anos,Homem,Branca,Médio,0,0
R_8CYqd0fFUWIxJjr,PB,25 a 34 anos,Homem,Branca,Superior,0,1
R_s56f63DcrKu4PIJ,RS,25 a 34 anos,Homem,Parda,Superior,0,0
R_3EydAsn46tK3z47,PE,25 a 34 anos,Homem,Parda,Superior,0,0
R_t0v0vD8oVzJwGFr,PR,25 a 34 anos,Homem,Branca,Superior,0,1
R_CdfKRhx7UaMQBSp,RJ,25 a 34 anos,Homem,Branca,Superior,0,0
R_2YtZ0UN8WgOz0jh,MS,25 a 34 anos,Homem,Preta,Fundamental,1,0
R_2aPOr7kHfQlWBfE,SP,18 a 24 anos,Homem,Branca,Superior,0,0
R_3fHvxMWgR0A2ISw,PE,45 a 59 anos,Homem,Branca,Superior,0,0
R_5nIqZPMsrOSqg4p,PA,35 a 44 anos,Homem,Preta,Médio,0,1
R_3sstNEObvqYLqt1,DF,35 a 44 anos,Mulher,Branca,Superior,0,1
R_bI0EXsAz4cmq8Ux,PB,35 a 44 anos,Homem,Parda,Superior,1,1
R_1GQDxYwJb9f7eFk,SP,35 a 44 anos,Homem,Parda,Médio,0,0
R_3MaDSbK3z4IVTbC,PA,25 a 34 anos,Homem,Parda,Médio,0,1
R_3I63HurPPxSQ4JH,SP,45 a 59 anos,Homem,Parda,Médio,1,1
R_1onEZkE8NG9Juyc,SP,45 a 59 anos,Homem,Branca,Superior,0,1
R_2EmgqE4JXvD91sg,SP,45 a 59 anos,Homem,Branca,Superior,1,1
R_1Lqhp5pIrOsXtUW,MG,45 a 59 anos,Homem,Parda,Médio,1,0
R_2S1B2IYXyXuyJMR,DF,18 a 24 anos,Mulher,Preta,Médio,0,0
R_xlQGoUFBy4R17ix,MT,45 a 59 anos,Homem,Outras,Superior,0,0
R_2X6bgkmppTGqVEo,PE,35 a 44 anos,Homem,Parda,Médio,0,0
R_pRDMZOfhB6tHyKZ,SP,60 anos ou mais,Homem,Branca,Superior,1,0
R_2dyV4W8aEj0JfLY,SP,45 a 59 anos,Homem,Parda,Superior,0,0
R_2TWQpMilUXMudyU,RJ,35 a 44 anos,Homem,Branca,Superior,0,0
R_2tJWqwOwunXGRK1,AP,25 a 34 anos,Homem,Parda,Superior,0,0
R_2vY54KK9FmcgWkP,SP,25 a 34 anos,Homem,Preta,Médio,1,1
R_3NTFekTJDei6fUB,RJ,45 a 59 anos,Homem,Branca,Superior,1,1
R_1K0DoEsOeniTVQG,CE,45 a 59 anos,Homem,Parda,Superior,0,1
R_xrrQv8FeFXAtLe9,PE,45 a 59 anos,Homem,Parda,Médio,0,0
R_Usy1tAOMnC0B9Xr,SP,35 a 44 anos,Homem,Branca,Superior,1,0
R_3P7j5EDVlCqt2ym,SP,25 a 34 anos,Homem,Branca,Superior,0,0
R_3pu8KZR0VBKkJm0,RJ,25 a 34 anos,Homem,Branca,Superior,0,0
R_XnRyDH5ru2OmckF,NA,45 a 59 anos,NA,Outras,Superior,0,0
R_31tKNlXXX7pXm5O,DF,25 a 34 anos,Homem,Branca,Fundamental,0,1
R_yrPIXiUkvuWNHUd,SE,45 a 59 anos,Homem,Parda,Médio,0,0
R_10BgFTtlqH2mSgg,AM,25 a 34 anos,Homem,Parda,Médio,1,0
R_12gLrwnEaQVFocT,AM,45 a 59 anos,Homem,Parda,Fundamental,0,1
R_1BWtEnHlv5n2WHa,SP,18 a 24 anos,Homem,Parda,Superior,0,0
R_eVB77IcB1g33NnP,SE,25 a 34 anos,Homem,Parda,Médio,0,0
R_24OTklfXcfPHAWD,RS,60 anos ou mais,Homem,Branca,Médio,0,0
R_2TH3l2WP9FC1WMT,SC,25 a 34 anos,Homem,Branca,Médio,0,1
R_25KGynSI6rspSAv,MA,25 a 34 anos,Homem,Branca,Superior,1,0
R_3k0ryNi2eB1FioE,MG,45 a 59 anos,Homem,Branca,Superior,1,1
R_27jpjbd34xFYvV2,MG,60 anos ou mais,Homem,Branca,Superior,1,1
R_1IYrVCWON3hGbA9,MG,45 a 59 anos,Homem,Branca,Superior,0,1
R_3I6GUstc71V15Id,SP,18 a 24 anos,Homem,Parda,Médio,1,0
R_1o1KpZ3Hq59A2iM,NA,45 a 59 anos,NA,Outras,Superior,0,0
R_1K40J1PPloltpkh,RS,60 anos ou mais,Homem,Branca,Superior,0,1
R_2V8c0dqhQ41DKql,BA,18 a 24 anos,Homem,Parda,Médio,1,0
R_098zRzObU5PpUxX,BA,18 a 24 anos,Homem,Branca,Médio,0,0
R_6MuDuiYRsN5dRSN,RJ,45 a 59 anos,Homem,Branca,Superior,0,0
R_1LijzZbnvHVE2NR,SP,18 a 24 anos,Homem,Parda,Médio,0,0
R_3EEkKSycT7b3WnM,SP,45 a 59 anos,Homem,Branca,Superior,0,1
R_SQ7eRqvFiA1llWp,MG,18 a 24 anos,Homem,Branca,Médio,1,0
R_bg5EXYNPvrBohUt,SP,18 a 24 anos,Homem,Branca,Superior,0,0
R_3p3Tbamno7MKauQ,GO,45 a 59 anos,Homem,Parda,Superior,1,1
R_5ANtJ1FMlm3P1pT,RJ,18 a 24 anos,Homem,Branca,Médio,0,0
R_UT3zzh1kv2mfvah,SP,18 a 24 anos,Homem,Branca,Superior,1,1
R_23WX1x05XQ1GT3c,MT,25 a 34 anos,Homem,Preta,Superior,0,0
R_1JDB9fCDDCp54ow,SC,45 a 59 anos,Homem,Branca,Médio,0,0
R_2t3Fi5Fogyl35vo,PA,18 a 24 anos,Homem,Parda,Médio,1,1
R_1IshbYNCDUEApYu,MG,25 a 34 anos,Mulher,Parda,Médio,1,0
R_1Zdiqi83ZZigbXH,AP,18 a 24 anos,Homem,Parda,Médio,0,0
R_1obtUZkqlAkqxEO,SP,25 a 34 anos,Mulher,Branca,Médio,0,0
R_3QML36IbmakOTuD,MG,45 a 59 anos,Homem,Preta,Superior,0,0
R_3sj3B4AvU9pJlpf,MT,25 a 34 anos,Mulher,Parda,Superior,0,0
R_1cRPK2nwAkweKyC,MG,18 a 24 anos,Homem,Branca,Superior,0,0
R_2xVJP94UUWs9vU7,SP,60 anos ou mais,Homem,Parda,Superior,0,0
R_3KwNcZRLRuxnDDU,MG,18 a 24 anos,Homem,Preta,Médio,1,0
R_ZrC0sPEZ1mSfXLH,BA,18 a 24 anos,Homem,Parda,Superior,0,0
R_D8jNNwLW924FvsB,SP,18 a 24 anos,Homem,Branca,Médio,1,1
R_2wiwA2P33cM0wpe,RS,25 a 34 anos,Homem,Branca,Médio,1,0
R_vdl8kn9kstfnjuV,SP,18 a 24 anos,Homem,Branca,Superior,1,0
R_3PFcZCBOgm4VWA4,MG,18 a 24 anos,Homem,Parda,Superior,1,0
R_2e4syJPIKCNcIVj,SP,18 a 24 anos,Homem,Branca,Médio,1,0
R_1JUPqgh6Sx7dPJF,GO,25 a 34 anos,Homem,Branca,Superior,1,1
R_2Uap8vVcXsdPt6S,PA,25 a 34 anos,Homem,Branca,Superior,0,0
R_30ctbSbFYKrRB7Z,RS,60 anos ou mais,Homem,Branca,Superior,0,1
R_3p3kNXc4xACHn5i,PA,18 a 24 anos,Homem,Parda,Médio,0,0
R_1GJEjuKdDPKHmGK,SC,18 a 24 anos,Homem,Parda,Superior,0,0
R_3fVJQHZ7dXboEs7,BA,18 a 24 anos,Homem,Parda,Médio,0,0
R_XCljPdn5r4WOFot,SP,18 a 24 anos,Homem,Parda,Médio,1,1
R_UGWH8j9MJGbwHND,SP,18 a 24 anos,Homem,Branca,Superior,0,0
R_QlIWxxy7TvEUQXD,SP,45 a 59 anos,Homem,Preta,Médio,0,0
R_1IobJdKtl2MW6Nx,MA,25 a 34 anos,Homem,Parda,Médio,0,0
R_3IayZ8DP6Zh54gI,SC,18 a 24 anos,Homem,Branca,Superior,0,0
R_1jj2R6FhyKQW9PK,MG,18 a 24 anos,Homem,Branca,Médio,1,0
R_2zT0AcZltOj1kwf,RJ,60 anos ou mais,Homem,Branca,Superior,0,0
R_3Ehyg3fOviC83PJ,PR,18 a 24 anos,Homem,Parda,Médio,1,1
R_a4YmAqunccjJVfj,SP,60 anos ou mais,Homem,Branca,Superior,0,1
R_2zHD4oVXaikZsZ6,PR,60 anos ou mais,Homem,Branca,Superior,1,1
R_1rjimfRCN1ygU3a,PR,25 a 34 anos,Homem,Branca,Superior,0,0
R_28OFertH8e8hAdv,RJ,25 a 34 anos,Homem,Parda,Médio,1,0
R_3RsY6OMacHUDFX2,SP,18 a 24 anos,Homem,Parda,Superior,0,0
R_3J1TUDvhLOp6kYj,MT,45 a 59 anos,Homem,Parda,Superior,1,1
R_1gOroIkCAdzEasZ,PR,45 a 59 anos,Homem,Parda,Médio,0,1
R_3spsZuht8Om9H4T,PE,18 a 24 anos,Homem,Branca,Fundamental,1,0
R_w7Dtqznp8Fe7osN,MA,18 a 24 anos,Homem,Parda,Médio,1,1
R_24PhMzhha35CDfA,SP,45 a 59 anos,Homem,Branca,Superior,0,0
R_29iVOpuSr6NYBJl,MG,18 a 24 anos,Homem,Parda,Médio,0,0
R_25nRlgVXSFHTa9P,MG,18 a 24 anos,Homem,Branca,Superior,0,0
R_2xzP1VpDpZotSSj,PE,18 a 24 anos,Homem,Preta,Médio,0,0
R_bOBvKLrz7tuyc7f,RO,18 a 24 anos,Homem,Branca,Médio,1,0
R_10Nxs6Ysgg4k2Fg,BA,18 a 24 anos,Homem,Branca,Médio,0,1
R_2BrJAXra7FZvD1H,GO,18 a 24 anos,Homem,Preta,Médio,1,1
R_3EbUC3n8VKDWHcs,PI,18 a 24 anos,Homem,Parda,Médio,1,1
R_3DwM9u7MJOFie96,SP,45 a 59 anos,Homem,Branca,Superior,1,1
R_2BeV8u1mdrvOE1S,PE,18 a 24 anos,Homem,Parda,Superior,1,1
R_1lbCWI3MlWeEpyI,PA,18 a 24 anos,Homem,Parda,Médio,0,0
R_3EQBITAgvJmG3Jp,SP,18 a 24 anos,Homem,Branca,Superior,0,0
R_2VsalRloCk3UyOL,RS,18 a 24 anos,Homem,Branca,Superior,0,0
R_9n5x1gdPUYRmLoR,PE,18 a 24 anos,Homem,Branca,Superior,0,0
R_RV4RAAituDlu9YR,CE,18 a 24 anos,Homem,Parda,Superior,0,0
R_3PaAmDNd6t1D0y9,MG,18 a 24 anos,Homem,Branca,Superior,0,0
R_3QXZuWnvmAfml5X,PI,18 a 24 anos,Homem,Parda,Médio,0,1
R_1DZThodN45H80GX,SP,45 a 59 anos,Homem,Branca,Superior,1,0
R_eA92Pt1uAz6H1rH,MG,25 a 34 anos,Homem,Branca,Superior,0,0
R_3DpbdRuQ956Iza6,BA,35 a 44 anos,Homem,Parda,Superior,1,0
R_TqqSEtPR3yLrxQJ,RS,18 a 24 anos,Homem,Branca,Fundamental,1,0
R_31tS0tZwEw793JN,BA,25 a 34 anos,Homem,Preta,Superior,1,1
R_1d6NAmuVXaTUDbZ,SC,18 a 24 anos,Homem,Branca,Superior,0,0
R_d08TrTqtQ2KQhvr,SP,45 a 59 anos,Mulher,Branca,Médio,1,0
R_30qkYM07sQ2IVsO,SP,18 a 24 anos,Homem,Branca,Superior,0,0
R_2R3ACBp1wgaenRM,SP,18 a 24 anos,Homem,Branca,Médio,0,0
R_vIWfgbk1798dF6h,SP,18 a 24 anos,Homem,Branca,Superior,0,0
R_2TmIDRzdOWKthv7,PE,18 a 24 anos,Homem,Parda,Médio,0,0
R_1hMDPhUAQDAJR1w,SP,45 a 59 anos,Homem,Parda,Médio,0,1
R_YPMZJI4Dc0LBT0Z,PR,18 a 24 anos,Homem,Parda,Superior,0,1
R_12avlXr2cU8vEcX,SP,18 a 24 anos,Homem,Parda,Superior,0,0
R_126apJBJyzRQ1Dq,BA,18 a 24 anos,Homem,Preta,Médio,0,0
R_1n8CrW9n2axTiNd,RS,25 a 34 anos,Homem,Branca,Fundamental,1,0
R_pu4J1M9ymkzf7eF,AM,18 a 24 anos,Homem,Parda,Médio,1,0
R_ac5Zx8tZly1LPmF,SP,25 a 34 anos,Homem,Outras,Superior,1,1
R_24CayNCXrKYNjKI,CE,18 a 24 anos,Homem,Branca,Médio,0,0
R_xa3ZkVIPEh5CXsJ,SP,45 a 59 anos,Mulher,Branca,Superior,0,1
R_s7fEfs8u08BVpeh,PB,60 anos ou mais,Homem,Branca,Superior,1,1
R_3D8wL18hx2RoNUh,SP,25 a 34 anos,Homem,Preta,Médio,0,1
R_24wafw6znX5u4EX,RS,18 a 24 anos,Homem,Branca,Superior,0,0
R_1QuWPidCNoDUgOw,SP,45 a 59 anos,Homem,Branca,Superior,0,0
R_3EQnkLMtVbnEsTa,SC,45 a 59 anos,Homem,Branca,Médio,0,0
R_211HUaxMRMJqDaA,SP,35 a 44 anos,Mulher,Branca,Superior,1,0
R_1hSTcTUPTYRYnmx,RJ,45 a 59 anos,Homem,Parda,Médio,1,1
R_29jnEyMrnT6iyyC,SP,25 a 34 anos,Homem,Branca,Médio,1,1
R_85Jb25JGBq0ZAQx,SP,18 a 24 anos,Homem,Branca,Superior,0,0
R_263WMuy06MAuicq,PR,18 a 24 anos,Homem,Branca,Superior,0,0
R_33yjK7qc3jHIrYj,SP,45 a 59 anos,Homem,Branca,Superior,0,1
R_9YbPDFxDjLWqUq5,RS,18 a 24 anos,Homem,Branca,Médio,1,1
R_2v0VlTTk2st7THz,MG,18 a 24 anos,Homem,Branca,Superior,0,1
R_3NP3JB10HOUL1lt,SP,18 a 24 anos,Homem,Branca,Superior,0,0
R_pFqOkGTdqLfgQNz,RS,25 a 34 anos,Homem,Branca,Superior,1,0
R_1eEpmxDjHuiEEy7,SP,45 a 59 anos,Homem,Branca,Superior,0,1
R_2ccLZI3qSq2R1ma,AM,25 a 34 anos,Homem,Parda,Médio,0,0
R_3HYOG3GldXJK01k,SP,45 a 59 anos,Homem,Branca,Superior,0,0
R_2f2iOd5HaDyl1LZ,SP,18 a 24 anos,Homem,Branca,Médio,0,0
R_2uV52PwneEe9fwz,SE,18 a 24 anos,Homem,Preta,Médio,1,0
R_2SrFsRwwflxLrcD,SP,18 a 24 anos,Homem,Branca,Médio,0,0
R_8hTzy7ozpaoceTT,RJ,18 a 24 anos,Homem,Preta,Superior,0,0
R_UGcv8NCRAif509H,PR,18 a 24 anos,Homem,Parda,Médio,0,1
R_1pDTZ8KQEvFnPcb,PB,45 a 59 anos,Homem,Parda,Superior,1,1
R_3QFbrHwtOtAssLB,PA,18 a 24 anos,Homem,Branca,Médio,1,1
R_3Ht5aRuy5kyzzPG,RJ,18 a 24 anos,Homem,Preta,Superior,0,0
R_2uPoiSanJyB1SlG,RJ,18 a 24 anos,Homem,Parda,Superior,0,0
R_vGCaEPUNuSJ9BsZ,PE,25 a 34 anos,Homem,Parda,Superior,1,0
R_1kHqxVMnIxdhw0I,AM,18 a 24 anos,Homem,Parda,Superior,0,0
R_O1GzG3chWqNEDWF,AM,18 a 24 anos,Homem,Parda,Médio,0,0
R_3ELTgsyZkljDz74,SP,18 a 24 anos,Homem,Parda,Superior,1,1
R_2zOdhUHDyZyLmnE,PI,18 a 24 anos,Homem,Branca,Médio,0,0
R_2ZTBOkffpAkykkm,MG,45 a 59 anos,Homem,Parda,Superior,0,1
R_3PMHVMCmaCbRNEf,PE,60 anos ou mais,Homem,Branca,Superior,0,0
